"kode_produk","tgl_berlaku","kode_cabang","harga_berlaku_cabang","modal_cabang","biaya_cabang"
PROD-0000015,"2008-05-24 00:00:00",CABANG-047,19490,18520,30
PROD-0000016,"2008-05-24 00:00:00",CABANG-047,99380,94410,350
PROD-0000017,"2008-05-24 00:00:00",CABANG-047,1250,1190,30
PROD-0000018,"2008-05-24 00:00:00",CABANG-047,8930,8490,50
PROD-0000019,"2008-05-24 00:00:00",CABANG-047,6080,5780,0
PROD-0000020,"2008-05-24 00:00:00",CABANG-047,5380,5080,100
PROD-0000021,"2008-05-24 00:00:00",CABANG-047,12180,11670,200
PROD-0000022,"2008-05-24 00:00:00",CABANG-047,72270,68420,220
PROD-0000023,"2008-05-24 00:00:00",CABANG-047,14540,13820,250
PROD-0000024,"2008-05-24 00:00:00",CABANG-047,15180,14390,360
PROD-0000025,"2008-05-24 00:00:00",CABANG-047,10380,9820,250
PROD-0000026,"2008-05-24 00:00:00",CABANG-047,910,870,20
PROD-0000027,"2008-05-24 00:00:00",CABANG-047,12410,11710,60
PROD-0000028,"2008-05-24 00:00:00",CABANG-047,55350,52580,250
PROD-0000029,"2008-05-24 00:00:00",CABANG-047,6240,5930,60
PROD-0000030,"2008-05-24 00:00:00",CABANG-047,4060,3890,50
PROD-0000031,"2008-05-24 00:00:00",CABANG-047,18410,17600,410
PROD-0000032,"2008-05-24 00:00:00",CABANG-047,5150,4930,20
PROD-0000033,"2008-05-24 00:00:00",CABANG-047,15670,14890,170
PROD-0000034,"2008-05-24 00:00:00",CABANG-047,19960,18960,370
PROD-0000035,"2008-05-24 00:00:00",CABANG-047,6110,5810,90
PROD-0000036,"2008-05-24 00:00:00",CABANG-047,31320,29750,380
PROD-0000037,"2008-05-24 00:00:00",CABANG-047,5100,4860,40
PROD-0000038,"2008-05-24 00:00:00",CABANG-047,6130,5830,0
PROD-0000039,"2008-05-24 00:00:00",CABANG-047,5540,5260,20
PROD-0000040,"2008-05-24 00:00:00",CABANG-047,15070,14320,280
PROD-0000041,"2008-05-24 00:00:00",CABANG-047,13430,12760,10
PROD-0000001,"2008-05-25 00:00:00",CABANG-047,11380,10810,230
PROD-0000002,"2008-05-25 00:00:00",CABANG-047,4260,4070,60
PROD-0000003,"2008-05-25 00:00:00",CABANG-047,6400,6080,150
PROD-0000004,"2008-05-25 00:00:00",CABANG-047,8180,7840,10
PROD-0000005,"2008-05-25 00:00:00",CABANG-047,7290,6900,40
PROD-0000006,"2008-05-25 00:00:00",CABANG-047,8130,7720,170
PROD-0000007,"2008-05-25 00:00:00",CABANG-047,4710,4430,40
PROD-0000008,"2008-05-25 00:00:00",CABANG-047,1110,1060,20
PROD-0000009,"2008-05-25 00:00:00",CABANG-047,4870,4630,40
PROD-0000010,"2008-05-25 00:00:00",CABANG-047,1100,1050,20
PROD-0000011,"2008-05-25 00:00:00",CABANG-047,1210,1150,0
PROD-0000012,"2008-05-25 00:00:00",CABANG-047,3580,3400,0
PROD-0000013,"2008-05-25 00:00:00",CABANG-047,12650,12020,0
PROD-0000014,"2008-05-25 00:00:00",CABANG-047,11730,11110,190
PROD-0000015,"2008-05-25 00:00:00",CABANG-047,19410,18490,450
PROD-0000016,"2008-05-25 00:00:00",CABANG-047,99580,94560,900
PROD-0000017,"2008-05-25 00:00:00",CABANG-047,1260,1190,10
PROD-0000018,"2008-05-25 00:00:00",CABANG-047,8930,8530,130
PROD-0000019,"2008-05-25 00:00:00",CABANG-047,6070,5730,50
PROD-0000020,"2008-05-25 00:00:00",CABANG-047,5380,5080,110
PROD-0000021,"2008-05-25 00:00:00",CABANG-047,12090,11560,240
PROD-0000022,"2008-05-25 00:00:00",CABANG-047,73140,70170,1460
PROD-0000023,"2008-05-25 00:00:00",CABANG-047,14550,13820,310
PROD-0000024,"2008-05-25 00:00:00",CABANG-047,15150,14270,50
PROD-0000025,"2008-05-25 00:00:00",CABANG-047,10220,9640,30
PROD-0000026,"2008-05-25 00:00:00",CABANG-047,910,860,0
PROD-0000027,"2008-05-25 00:00:00",CABANG-047,12360,11740,170
PROD-0000028,"2008-05-25 00:00:00",CABANG-047,56250,53430,200
PROD-0000029,"2008-05-25 00:00:00",CABANG-047,6300,6010,20
PROD-0000030,"2008-05-25 00:00:00",CABANG-047,4070,3870,10
PROD-0000031,"2008-05-25 00:00:00",CABANG-047,18520,17700,410
PROD-0000032,"2008-05-25 00:00:00",CABANG-047,5130,4880,60
PROD-0000033,"2008-05-25 00:00:00",CABANG-047,15920,14980,310
PROD-0000034,"2008-05-25 00:00:00",CABANG-047,20280,19260,50
PROD-0000035,"2008-05-25 00:00:00",CABANG-047,6160,5820,10
PROD-0000036,"2008-05-25 00:00:00",CABANG-047,30950,29310,680
PROD-0000037,"2008-05-25 00:00:00",CABANG-047,5060,4800,60
PROD-0000038,"2008-05-25 00:00:00",CABANG-047,6210,5860,120
PROD-0000039,"2008-05-25 00:00:00",CABANG-047,5450,5170,20
PROD-0000040,"2008-05-25 00:00:00",CABANG-047,15010,14200,80
PROD-0000041,"2008-05-25 00:00:00",CABANG-047,13490,12780,310
PROD-0000001,"2008-05-26 00:00:00",CABANG-047,11450,10770,230
PROD-0000002,"2008-05-26 00:00:00",CABANG-047,4260,4040,60
PROD-0000003,"2008-05-26 00:00:00",CABANG-047,6240,5950,20
PROD-0000004,"2008-05-26 00:00:00",CABANG-047,8140,7790,100
PROD-0000005,"2008-05-26 00:00:00",CABANG-047,7150,6800,100
PROD-0000006,"2008-05-26 00:00:00",CABANG-047,8310,7950,170
PROD-0000007,"2008-05-26 00:00:00",CABANG-047,4640,4410,100
PROD-0000008,"2008-05-26 00:00:00",CABANG-047,1100,1030,0
PROD-0000009,"2008-05-26 00:00:00",CABANG-047,4800,4560,60
PROD-0000010,"2008-05-26 00:00:00",CABANG-047,1110,1050,10
PROD-0000011,"2008-05-26 00:00:00",CABANG-047,1210,1150,10
PROD-0000012,"2008-05-26 00:00:00",CABANG-047,3630,3460,40
PROD-0000013,"2008-05-26 00:00:00",CABANG-047,12570,11950,30
PROD-0000014,"2008-05-26 00:00:00",CABANG-047,11780,11220,250
PROD-0000015,"2008-05-26 00:00:00",CABANG-047,19650,18820,230
PROD-0000016,"2008-05-26 00:00:00",CABANG-047,98790,93800,1190
PROD-0000017,"2008-05-26 00:00:00",CABANG-047,1260,1190,20
PROD-0000018,"2008-05-26 00:00:00",CABANG-047,8830,8320,110
PROD-0000019,"2008-05-26 00:00:00",CABANG-047,6130,5810,10
PROD-0000020,"2008-05-26 00:00:00",CABANG-047,5320,5060,110
PROD-0000021,"2008-05-26 00:00:00",CABANG-047,12110,11500,40
PROD-0000022,"2008-05-26 00:00:00",CABANG-047,72690,69060,180
PROD-0000023,"2008-05-26 00:00:00",CABANG-047,14520,13790,330
PROD-0000024,"2008-05-26 00:00:00",CABANG-047,15240,14390,80
PROD-0000025,"2008-05-26 00:00:00",CABANG-047,10160,9650,110
PROD-0000026,"2008-05-26 00:00:00",CABANG-047,900,860,10
PROD-0000027,"2008-05-26 00:00:00",CABANG-047,12410,11850,10
PROD-0000028,"2008-05-26 00:00:00",CABANG-047,56350,53760,870
PROD-0000029,"2008-05-26 00:00:00",CABANG-047,6290,5970,60
PROD-0000030,"2008-05-26 00:00:00",CABANG-047,4130,3920,40
PROD-0000031,"2008-05-26 00:00:00",CABANG-047,18370,17430,400
PROD-0000032,"2008-05-26 00:00:00",CABANG-047,5130,4910,110
PROD-0000033,"2008-05-26 00:00:00",CABANG-047,15550,14770,310
PROD-0000034,"2008-05-26 00:00:00",CABANG-047,20240,19280,290
PROD-0000035,"2008-05-26 00:00:00",CABANG-047,6090,5820,50
PROD-0000036,"2008-05-26 00:00:00",CABANG-047,31010,29670,740
PROD-0000037,"2008-05-26 00:00:00",CABANG-047,5050,4820,20
PROD-0000038,"2008-05-26 00:00:00",CABANG-047,6150,5870,100
PROD-0000039,"2008-05-26 00:00:00",CABANG-047,5470,5210,90
PROD-0000040,"2008-05-26 00:00:00",CABANG-047,15190,14300,370
PROD-0000041,"2008-05-26 00:00:00",CABANG-047,13460,12790,300
PROD-0000001,"2008-05-27 00:00:00",CABANG-047,11450,10780,80
PROD-0000002,"2008-05-27 00:00:00",CABANG-047,4250,4050,60
PROD-0000003,"2008-05-27 00:00:00",CABANG-047,6310,5990,10
PROD-0000004,"2008-05-27 00:00:00",CABANG-047,8140,7740,170
PROD-0000005,"2008-05-27 00:00:00",CABANG-047,7170,6830,170
PROD-0000006,"2008-05-27 00:00:00",CABANG-047,8280,7860,80
PROD-0000007,"2008-05-27 00:00:00",CABANG-047,4630,4390,60
PROD-0000008,"2008-05-27 00:00:00",CABANG-047,1080,1020,30
PROD-0000009,"2008-05-27 00:00:00",CABANG-047,4860,4620,20
PROD-0000010,"2008-05-27 00:00:00",CABANG-047,1110,1070,30
PROD-0000011,"2008-05-27 00:00:00",CABANG-047,1210,1140,10
PROD-0000012,"2008-05-27 00:00:00",CABANG-047,3620,3400,80
PROD-0000013,"2008-05-27 00:00:00",CABANG-047,12620,12020,260
PROD-0000014,"2008-05-27 00:00:00",CABANG-047,11830,11340,30
PROD-0000015,"2008-05-27 00:00:00",CABANG-047,19610,18500,190
PROD-0000016,"2008-05-27 00:00:00",CABANG-047,100580,95550,1110
PROD-0000017,"2008-05-27 00:00:00",CABANG-047,1230,1170,30
PROD-0000018,"2008-05-27 00:00:00",CABANG-047,8950,8440,60
PROD-0000019,"2008-05-27 00:00:00",CABANG-047,6190,5920,0
PROD-0000020,"2008-05-27 00:00:00",CABANG-047,5390,5130,120
PROD-0000021,"2008-05-27 00:00:00",CABANG-047,12350,11820,220
PROD-0000022,"2008-05-27 00:00:00",CABANG-047,72990,69340,470
PROD-0000023,"2008-05-27 00:00:00",CABANG-047,14480,13670,20
PROD-0000024,"2008-05-27 00:00:00",CABANG-047,14910,14160,220
PROD-0000025,"2008-05-27 00:00:00",CABANG-047,10200,9690,40
PROD-0000026,"2008-05-27 00:00:00",CABANG-047,910,860,20
PROD-0000027,"2008-05-27 00:00:00",CABANG-047,12320,11630,140
PROD-0000028,"2008-05-27 00:00:00",CABANG-047,55910,53060,280
PROD-0000029,"2008-05-27 00:00:00",CABANG-047,6350,6030,100
PROD-0000030,"2008-05-27 00:00:00",CABANG-047,4140,3930,50
PROD-0000031,"2008-05-27 00:00:00",CABANG-047,18220,17230,70
PROD-0000032,"2008-05-27 00:00:00",CABANG-047,5050,4800,70
PROD-0000033,"2008-05-27 00:00:00",CABANG-047,15700,14950,40
PROD-0000034,"2008-05-27 00:00:00",CABANG-047,20160,19210,230
PROD-0000035,"2008-05-27 00:00:00",CABANG-047,6150,5810,120
PROD-0000036,"2008-05-27 00:00:00",CABANG-047,30400,28880,460
PROD-0000037,"2008-05-27 00:00:00",CABANG-047,5110,4860,80
PROD-0000038,"2008-05-27 00:00:00",CABANG-047,6200,5880,60
PROD-0000039,"2008-05-27 00:00:00",CABANG-047,5580,5300,80
PROD-0000040,"2008-05-27 00:00:00",CABANG-047,15130,14450,340
PROD-0000041,"2008-05-27 00:00:00",CABANG-047,13540,12830,120
PROD-0000001,"2008-05-28 00:00:00",CABANG-047,11520,10870,60
PROD-0000002,"2008-05-28 00:00:00",CABANG-047,4270,4100,30
PROD-0000003,"2008-05-28 00:00:00",CABANG-047,6300,5960,60
PROD-0000004,"2008-05-28 00:00:00",CABANG-047,8250,7840,60
PROD-0000005,"2008-05-28 00:00:00",CABANG-047,7070,6710,80
PROD-0000006,"2008-05-28 00:00:00",CABANG-047,8190,7780,180
PROD-0000007,"2008-05-28 00:00:00",CABANG-047,4710,4430,90
PROD-0000008,"2008-05-28 00:00:00",CABANG-047,1090,1040,0
PROD-0000009,"2008-05-28 00:00:00",CABANG-047,4780,4580,50
PROD-0000010,"2008-05-28 00:00:00",CABANG-047,1120,1070,10
PROD-0000011,"2008-05-28 00:00:00",CABANG-047,1210,1160,30
PROD-0000012,"2008-05-28 00:00:00",CABANG-047,3540,3350,10
PROD-0000013,"2008-05-28 00:00:00",CABANG-047,12540,11880,290
PROD-0000014,"2008-05-28 00:00:00",CABANG-047,11710,11220,180
PROD-0000015,"2008-05-28 00:00:00",CABANG-047,19140,18120,150
PROD-0000016,"2008-05-28 00:00:00",CABANG-047,100580,94570,1910
PROD-0000017,"2008-05-28 00:00:00",CABANG-047,1240,1180,30
PROD-0000018,"2008-05-28 00:00:00",CABANG-047,8970,8470,130
PROD-0000019,"2008-05-28 00:00:00",CABANG-047,6150,5900,100
PROD-0000020,"2008-05-28 00:00:00",CABANG-047,5360,5070,120
PROD-0000021,"2008-05-28 00:00:00",CABANG-047,12330,11710,20
PROD-0000022,"2008-05-28 00:00:00",CABANG-047,73720,69750,660
PROD-0000023,"2008-05-28 00:00:00",CABANG-047,14430,13790,0
PROD-0000024,"2008-05-28 00:00:00",CABANG-047,15120,14360,170
PROD-0000025,"2008-05-28 00:00:00",CABANG-047,10200,9690,250
PROD-0000026,"2008-05-28 00:00:00",CABANG-047,920,870,10
PROD-0000027,"2008-05-28 00:00:00",CABANG-047,12290,11680,90
PROD-0000028,"2008-05-28 00:00:00",CABANG-047,55900,52790,80
PROD-0000029,"2008-05-28 00:00:00",CABANG-047,6320,5960,10
PROD-0000030,"2008-05-28 00:00:00",CABANG-047,4150,3910,80
PROD-0000031,"2008-05-28 00:00:00",CABANG-047,18620,17610,120
PROD-0000032,"2008-05-28 00:00:00",CABANG-047,5100,4850,120
PROD-0000033,"2008-05-28 00:00:00",CABANG-047,15990,15140,210
PROD-0000034,"2008-05-28 00:00:00",CABANG-047,20280,19450,210
PROD-0000035,"2008-05-28 00:00:00",CABANG-047,6120,5830,80
PROD-0000036,"2008-05-28 00:00:00",CABANG-047,30940,29140,650
PROD-0000037,"2008-05-28 00:00:00",CABANG-047,5150,4880,40
PROD-0000038,"2008-05-28 00:00:00",CABANG-047,6040,5760,120
PROD-0000039,"2008-05-28 00:00:00",CABANG-047,5490,5220,70
PROD-0000040,"2008-05-28 00:00:00",CABANG-047,15190,14470,20
PROD-0000041,"2008-05-28 00:00:00",CABANG-047,13460,12790,90
PROD-0000001,"2008-05-29 00:00:00",CABANG-047,11570,10930,240
PROD-0000002,"2008-05-29 00:00:00",CABANG-047,4270,4060,40
PROD-0000003,"2008-05-29 00:00:00",CABANG-047,6270,5960,50
PROD-0000004,"2008-05-29 00:00:00",CABANG-047,8150,7730,120
PROD-0000005,"2008-05-29 00:00:00",CABANG-047,7180,6750,170
PROD-0000006,"2008-05-29 00:00:00",CABANG-047,8150,7680,150
PROD-0000007,"2008-05-29 00:00:00",CABANG-047,4610,4400,30
PROD-0000008,"2008-05-29 00:00:00",CABANG-047,1100,1040,0
PROD-0000009,"2008-05-29 00:00:00",CABANG-047,4810,4540,110
PROD-0000010,"2008-05-29 00:00:00",CABANG-047,1120,1070,10
PROD-0000011,"2008-05-29 00:00:00",CABANG-047,1220,1160,30
PROD-0000012,"2008-05-29 00:00:00",CABANG-047,3590,3400,80
PROD-0000013,"2008-05-29 00:00:00",CABANG-047,12470,11850,20
PROD-0000014,"2008-05-29 00:00:00",CABANG-047,11820,11130,290
PROD-0000015,"2008-05-29 00:00:00",CABANG-047,19420,18610,270
PROD-0000016,"2008-05-29 00:00:00",CABANG-047,97800,93880,1560
PROD-0000017,"2008-05-29 00:00:00",CABANG-047,1230,1170,10
PROD-0000018,"2008-05-29 00:00:00",CABANG-047,9020,8620,120
PROD-0000019,"2008-05-29 00:00:00",CABANG-047,6170,5920,20
PROD-0000020,"2008-05-29 00:00:00",CABANG-047,5440,5160,80
PROD-0000021,"2008-05-29 00:00:00",CABANG-047,12280,11650,70
PROD-0000022,"2008-05-29 00:00:00",CABANG-047,73570,69650,850
PROD-0000023,"2008-05-29 00:00:00",CABANG-047,14670,13960,160
PROD-0000024,"2008-05-29 00:00:00",CABANG-047,14970,14220,190
PROD-0000025,"2008-05-29 00:00:00",CABANG-047,10280,9750,160
PROD-0000026,"2008-05-29 00:00:00",CABANG-047,920,880,20
PROD-0000027,"2008-05-29 00:00:00",CABANG-047,12310,11770,200
PROD-0000028,"2008-05-29 00:00:00",CABANG-047,56240,53430,250
PROD-0000029,"2008-05-29 00:00:00",CABANG-047,6220,5910,20
PROD-0000030,"2008-05-29 00:00:00",CABANG-047,4060,3880,30
PROD-0000031,"2008-05-29 00:00:00",CABANG-047,18520,17590,440
PROD-0000032,"2008-05-29 00:00:00",CABANG-047,5150,4920,30
PROD-0000033,"2008-05-29 00:00:00",CABANG-047,15860,15200,60
PROD-0000034,"2008-05-29 00:00:00",CABANG-047,20440,19610,240
PROD-0000035,"2008-05-29 00:00:00",CABANG-047,6150,5840,20
PROD-0000036,"2008-05-29 00:00:00",CABANG-047,30820,29280,620
PROD-0000037,"2008-05-29 00:00:00",CABANG-047,5160,4880,20
PROD-0000038,"2008-05-29 00:00:00",CABANG-047,6110,5800,20
PROD-0000039,"2008-05-29 00:00:00",CABANG-047,5550,5320,10
PROD-0000040,"2008-05-29 00:00:00",CABANG-047,15070,14180,250
PROD-0000041,"2008-05-29 00:00:00",CABANG-047,13670,12950,150
PROD-0000001,"2008-05-30 00:00:00",CABANG-047,11470,10890,60
PROD-0000002,"2008-05-30 00:00:00",CABANG-047,4250,4030,70
PROD-0000003,"2008-05-30 00:00:00",CABANG-047,6340,6040,50
PROD-0000004,"2008-05-30 00:00:00",CABANG-047,8140,7730,100
PROD-0000005,"2008-05-30 00:00:00",CABANG-047,7220,6850,10
PROD-0000006,"2008-05-30 00:00:00",CABANG-047,8340,7980,180
PROD-0000007,"2008-05-30 00:00:00",CABANG-047,4660,4470,110
PROD-0000008,"2008-05-30 00:00:00",CABANG-047,1080,1010,0
PROD-0000009,"2008-05-30 00:00:00",CABANG-047,4830,4570,20
PROD-0000010,"2008-05-30 00:00:00",CABANG-047,1100,1050,30
PROD-0000011,"2008-05-30 00:00:00",CABANG-047,1230,1160,20
PROD-0000012,"2008-05-30 00:00:00",CABANG-047,3590,3430,30
PROD-0000013,"2008-05-30 00:00:00",CABANG-047,12590,11970,110
PROD-0000014,"2008-05-30 00:00:00",CABANG-047,11760,11260,10
PROD-0000015,"2008-05-30 00:00:00",CABANG-047,19410,18550,220
PROD-0000016,"2008-05-30 00:00:00",CABANG-047,100580,94590,2410
PROD-0000017,"2008-05-30 00:00:00",CABANG-047,1220,1150,30
PROD-0000018,"2008-05-30 00:00:00",CABANG-047,9090,8690,30
PROD-0000019,"2008-05-30 00:00:00",CABANG-047,6130,5830,20
PROD-0000020,"2008-05-30 00:00:00",CABANG-047,5360,5090,30
PROD-0000021,"2008-05-30 00:00:00",CABANG-047,12130,11550,180
PROD-0000022,"2008-05-30 00:00:00",CABANG-047,73140,69370,1100
PROD-0000023,"2008-05-30 00:00:00",CABANG-047,14720,13980,150
PROD-0000024,"2008-05-30 00:00:00",CABANG-047,15120,14360,30
PROD-0000025,"2008-05-30 00:00:00",CABANG-047,10180,9630,140
PROD-0000026,"2008-05-30 00:00:00",CABANG-047,910,860,20
PROD-0000027,"2008-05-30 00:00:00",CABANG-047,12320,11800,30
PROD-0000028,"2008-05-30 00:00:00",CABANG-047,56250,53430,170
PROD-0000029,"2008-05-30 00:00:00",CABANG-047,6240,5930,60
PROD-0000030,"2008-05-30 00:00:00",CABANG-047,4050,3860,90
PROD-0000031,"2008-05-30 00:00:00",CABANG-047,18260,17350,390
PROD-0000032,"2008-05-30 00:00:00",CABANG-047,5110,4870,50
PROD-0000033,"2008-05-30 00:00:00",CABANG-047,15890,15000,300
PROD-0000034,"2008-05-30 00:00:00",CABANG-047,20040,19020,270
PROD-0000035,"2008-05-30 00:00:00",CABANG-047,5980,5650,20
PROD-0000036,"2008-05-30 00:00:00",CABANG-047,30770,29010,620
PROD-0000037,"2008-05-30 00:00:00",CABANG-047,5090,4840,40
PROD-0000038,"2008-05-30 00:00:00",CABANG-047,6040,5700,10
PROD-0000039,"2008-05-30 00:00:00",CABANG-047,5520,5250,10
PROD-0000040,"2008-05-30 00:00:00",CABANG-047,14890,14070,40
PROD-0000041,"2008-05-30 00:00:00",CABANG-047,13540,12840,140
PROD-0000001,"2008-05-31 00:00:00",CABANG-047,11340,10830,10
PROD-0000002,"2008-05-31 00:00:00",CABANG-047,4280,4040,30
PROD-0000003,"2008-05-31 00:00:00",CABANG-047,6330,5970,90
PROD-0000004,"2008-05-31 00:00:00",CABANG-047,8170,7800,10
PROD-0000005,"2008-05-31 00:00:00",CABANG-047,7290,6890,70
PROD-0000006,"2008-05-31 00:00:00",CABANG-047,8340,7930,110
PROD-0000007,"2008-05-31 00:00:00",CABANG-047,4700,4460,80
PROD-0000008,"2008-05-31 00:00:00",CABANG-047,1080,1030,10
PROD-0000009,"2008-05-31 00:00:00",CABANG-047,4840,4600,80
PROD-0000010,"2008-05-31 00:00:00",CABANG-047,1110,1050,10
PROD-0000011,"2008-05-31 00:00:00",CABANG-047,1230,1150,20
PROD-0000012,"2008-05-31 00:00:00",CABANG-047,3570,3390,30
PROD-0000013,"2008-05-31 00:00:00",CABANG-047,12680,12040,120
PROD-0000014,"2008-05-31 00:00:00",CABANG-047,11820,11140,30
PROD-0000015,"2008-05-31 00:00:00",CABANG-047,19680,18630,120
PROD-0000016,"2008-05-31 00:00:00",CABANG-047,97800,93770,2400
PROD-0000017,"2008-05-31 00:00:00",CABANG-047,1240,1180,10
PROD-0000018,"2008-05-31 00:00:00",CABANG-047,8850,8340,30
PROD-0000019,"2008-05-31 00:00:00",CABANG-047,6070,5730,110
PROD-0000020,"2008-05-31 00:00:00",CABANG-047,5490,5260,60
PROD-0000021,"2008-05-31 00:00:00",CABANG-047,12140,11570,180
PROD-0000022,"2008-05-31 00:00:00",CABANG-047,72990,69660,150
PROD-0000023,"2008-05-31 00:00:00",CABANG-047,14430,13630,170
PROD-0000024,"2008-05-31 00:00:00",CABANG-047,15120,14390,370
PROD-0000025,"2008-05-31 00:00:00",CABANG-047,10120,9690,170
PROD-0000026,"2008-05-31 00:00:00",CABANG-047,910,870,20
PROD-0000027,"2008-05-31 00:00:00",CABANG-047,12220,11680,70
PROD-0000028,"2008-05-31 00:00:00",CABANG-047,55350,52620,1190
PROD-0000029,"2008-05-31 00:00:00",CABANG-047,6240,5900,90
PROD-0000030,"2008-05-31 00:00:00",CABANG-047,4060,3850,30
PROD-0000031,"2008-05-31 00:00:00",CABANG-047,18110,17050,320
PROD-0000032,"2008-05-31 00:00:00",CABANG-047,5120,4860,40
PROD-0000033,"2008-05-31 00:00:00",CABANG-047,15800,14900,50
PROD-0000034,"2008-05-31 00:00:00",CABANG-047,20360,19190,460
PROD-0000035,"2008-05-31 00:00:00",CABANG-047,5990,5640,10
PROD-0000036,"2008-05-31 00:00:00",CABANG-047,30760,29440,120
PROD-0000037,"2008-05-31 00:00:00",CABANG-047,5120,4860,50
PROD-0000038,"2008-05-31 00:00:00",CABANG-047,6070,5760,20
PROD-0000039,"2008-05-31 00:00:00",CABANG-047,5530,5230,40
PROD-0000040,"2008-05-31 00:00:00",CABANG-047,15160,14400,80
PROD-0000041,"2008-05-31 00:00:00",CABANG-047,13270,12610,100
PROD-0000001,"2008-06-01 00:00:00",CABANG-047,11460,10860,260
PROD-0000002,"2008-06-01 00:00:00",CABANG-047,4320,4130,60
PROD-0000003,"2008-06-01 00:00:00",CABANG-047,6280,5970,100
PROD-0000004,"2008-06-01 00:00:00",CABANG-047,8300,7930,200
PROD-0000005,"2008-06-01 00:00:00",CABANG-047,7180,6820,150
PROD-0000006,"2008-06-01 00:00:00",CABANG-047,8350,7940,60
PROD-0000007,"2008-06-01 00:00:00",CABANG-047,4630,4400,90
PROD-0000008,"2008-06-01 00:00:00",CABANG-047,1110,1050,10
PROD-0000009,"2008-06-01 00:00:00",CABANG-047,4910,4650,20
PROD-0000010,"2008-06-01 00:00:00",CABANG-047,1100,1050,20
PROD-0000011,"2008-06-01 00:00:00",CABANG-047,1220,1160,30
PROD-0000012,"2008-06-01 00:00:00",CABANG-047,3590,3410,60
PROD-0000013,"2008-06-01 00:00:00",CABANG-047,12640,12000,290
PROD-0000014,"2008-06-01 00:00:00",CABANG-047,11730,11140,240
PROD-0000015,"2008-06-01 00:00:00",CABANG-047,19460,18440,470
PROD-0000016,"2008-06-01 00:00:00",CABANG-047,100650,96100,2110
PROD-0000017,"2008-06-01 00:00:00",CABANG-047,1240,1170,0
PROD-0000018,"2008-06-01 00:00:00",CABANG-047,8970,8580,130
PROD-0000019,"2008-06-01 00:00:00",CABANG-047,6230,5920,80
PROD-0000020,"2008-06-01 00:00:00",CABANG-047,5410,5140,130
PROD-0000021,"2008-06-01 00:00:00",CABANG-047,12200,11590,90
PROD-0000022,"2008-06-01 00:00:00",CABANG-047,72690,68560,440
PROD-0000023,"2008-06-01 00:00:00",CABANG-047,14470,13790,220
PROD-0000024,"2008-06-01 00:00:00",CABANG-047,14960,14210,140
PROD-0000025,"2008-06-01 00:00:00",CABANG-047,10240,9820,230
PROD-0000026,"2008-06-01 00:00:00",CABANG-047,920,870,0
PROD-0000027,"2008-06-01 00:00:00",CABANG-047,12280,11790,100
PROD-0000028,"2008-06-01 00:00:00",CABANG-047,56250,53480,870
PROD-0000029,"2008-06-01 00:00:00",CABANG-047,6260,5950,30
PROD-0000030,"2008-06-01 00:00:00",CABANG-047,4110,3900,0
PROD-0000031,"2008-06-01 00:00:00",CABANG-047,18490,17630,110
PROD-0000032,"2008-06-01 00:00:00",CABANG-047,5100,4850,10
PROD-0000033,"2008-06-01 00:00:00",CABANG-047,15980,15180,180
PROD-0000034,"2008-06-01 00:00:00",CABANG-047,20460,19440,330
PROD-0000035,"2008-06-01 00:00:00",CABANG-047,6120,5810,100
PROD-0000036,"2008-06-01 00:00:00",CABANG-047,30970,29420,540
PROD-0000037,"2008-06-01 00:00:00",CABANG-047,5210,5000,90
PROD-0000038,"2008-06-01 00:00:00",CABANG-047,6140,5790,30
PROD-0000039,"2008-06-01 00:00:00",CABANG-047,5530,5250,40
PROD-0000040,"2008-06-01 00:00:00",CABANG-047,15390,14510,10
PROD-0000041,"2008-06-01 00:00:00",CABANG-047,13760,13200,60
PROD-0000001,"2008-06-02 00:00:00",CABANG-047,11550,11050,130
PROD-0000002,"2008-06-02 00:00:00",CABANG-047,4340,4150,60
PROD-0000003,"2008-06-02 00:00:00",CABANG-047,6390,6050,40
PROD-0000004,"2008-06-02 00:00:00",CABANG-047,8240,7750,200
PROD-0000005,"2008-06-02 00:00:00",CABANG-047,7240,6920,80
PROD-0000006,"2008-06-02 00:00:00",CABANG-047,8280,7870,0
PROD-0000007,"2008-06-02 00:00:00",CABANG-047,4690,4480,20
PROD-0000008,"2008-06-02 00:00:00",CABANG-047,1090,1030,20
PROD-0000009,"2008-06-02 00:00:00",CABANG-047,4910,4690,10
PROD-0000010,"2008-06-02 00:00:00",CABANG-047,1110,1050,10
PROD-0000011,"2008-06-02 00:00:00",CABANG-047,1230,1170,10
PROD-0000012,"2008-06-02 00:00:00",CABANG-047,3610,3460,50
PROD-0000013,"2008-06-02 00:00:00",CABANG-047,12640,11970,80
PROD-0000014,"2008-06-02 00:00:00",CABANG-047,11970,11370,140
PROD-0000015,"2008-06-02 00:00:00",CABANG-047,19340,18380,0
PROD-0000016,"2008-06-02 00:00:00",CABANG-047,98850,94340,1780
